Visit,Sub
"14/01/2013 12:47:15"," "
"14/01/2013 12:46:45"," "
"14/01/2013 12:46:23"," "
"14/01/2013 12:45:55"," "
"14/01/2013 12:45:27"," "
"14/01/2013 12:45:14"," "
"14/01/2013 12:45:11"," "
"14/01/2013 12:45:09"," "
"14/01/2013 12:44:59"," "
"14/01/2013 12:44:43"," "
"14/01/2013 12:44:25"," "
"14/01/2013 12:44:23"," "
"14/01/2013 12:44:07"," "
"14/01/2013 12:42:49"," "
"14/01/2013 12:42:43"," "
"14/01/2013 12:42:29"," "
"14/01/2013 12:42:24"," "
"14/01/2013 12:42:20"," "
"14/01/2013 12:41:30"," "
"14/01/2013 12:41:21"," "
"14/01/2013 12:41:21"," "
"14/01/2013 12:41:16"," "
"14/01/2013 12:41:16"," "
"14/01/2013 12:40:54"," "
"14/01/2013 12:40:46"," "
"14/01/2013 12:40:20"," "
"14/01/2013 12:40:12"," "
"14/01/2013 12:40:08"," "
"14/01/2013 12:39:57"," "
"14/01/2013 12:39:33"," "
"14/01/2013 12:39:25"," "
"14/01/2013 12:39:08"," "
"14/01/2013 12:39:01"," "
"14/01/2013 12:38:41"," "
"14/01/2013 12:38:39"," "
"14/01/2013 12:38:30"," "
"14/01/2013 12:38:25"," "
"14/01/2013 12:38:20"," "
"14/01/2013 12:38:15"," "
"14/01/2013 12:38:03"," "
"14/01/2013 12:37:42"," "
"14/01/2013 12:37:06"," "
"14/01/2013 12:36:58"," "
"14/01/2013 12:36:39"," "
"14/01/2013 12:36:31"," "
"14/01/2013 12:36:18"," "
"14/01/2013 12:36:17"," "
"14/01/2013 12:36:16"," "
"14/01/2013 12:35:49","14/01/2013 14:56:45"
"14/01/2013 12:35:42"," "
"14/01/2013 12:35:32"," "
"14/01/2013 12:35:26"," "
"14/01/2013 12:35:07"," "
"14/01/2013 12:34:56"," "
"14/01/2013 12:34:54"," "
"14/01/2013 12:34:19"," "
"14/01/2013 12:34:14"," "
"14/01/2013 12:33:45"," "
"14/01/2013 12:33:40"," "
"14/01/2013 12:33:07"," "
"14/01/2013 12:32:51"," "
"14/01/2013 12:32:45"," "
"14/01/2013 12:32:44"," "
"14/01/2013 12:31:47"," "
"14/01/2013 12:30:52"," "
"14/01/2013 12:30:36"," "
"14/01/2013 12:30:29"," "
"14/01/2013 12:30:15"," "
"14/01/2013 12:30:14"," "
"14/01/2013 12:30:10"," "
"14/01/2013 12:30:07"," "
"14/01/2013 12:30:03"," "
"14/01/2013 12:29:54"," "
"14/01/2013 12:29:08"," "
"14/01/2013 12:29:07"," "
"14/01/2013 12:28:58","14/01/2013 13:30:59"
"14/01/2013 12:28:49"," "
"14/01/2013 12:28:35"," "
"14/01/2013 12:28:23"," "
"14/01/2013 12:28:19"," "
"14/01/2013 12:27:45"," "
"14/01/2013 12:27:25"," "
"14/01/2013 12:26:58"," "
"14/01/2013 12:26:54"," "
"14/01/2013 12:26:53"," "
"14/01/2013 12:26:35"," "
"14/01/2013 12:26:31"," "
"14/01/2013 12:26:30"," "
"14/01/2013 12:26:03"," "
"14/01/2013 12:25:57"," "
"14/01/2013 12:25:29"," "
"14/01/2013 12:25:21"," "
"14/01/2013 12:25:09"," "
"14/01/2013 12:24:58"," "
"14/01/2013 12:24:39"," "
"14/01/2013 12:24:25"," "
"14/01/2013 12:24:18"," "
"14/01/2013 12:23:54"," "
"14/01/2013 12:23:39"," "
"14/01/2013 12:23:30"," "
"14/01/2013 12:23:23"," "
"14/01/2013 12:23:14"," "
"14/01/2013 12:23:03"," "
"14/01/2013 12:22:57"," "
"14/01/2013 12:22:45"," "
"14/01/2013 12:22:24"," "
"14/01/2013 12:22:13"," "
"14/01/2013 12:22:12"," "
"14/01/2013 12:22:12","14/01/2013 12:27:24"
"14/01/2013 12:21:59"," "
"14/01/2013 12:21:55"," "
"14/01/2013 12:21:40"," "
"14/01/2013 12:21:37"," "
"14/01/2013 12:21:36"," "
"14/01/2013 12:21:32"," "
"14/01/2013 12:21:30"," "
"14/01/2013 12:20:50"," "
"14/01/2013 12:20:41"," "
"14/01/2013 12:20:34"," "
"14/01/2013 12:20:32"," "
"14/01/2013 12:20:25"," "
"14/01/2013 12:20:01"," "
"14/01/2013 12:19:42"," "
"14/01/2013 12:19:39"," "
"14/01/2013 12:19:33"," "
"14/01/2013 12:19:31"," "
"14/01/2013 12:19:19"," "
"14/01/2013 12:19:08","14/01/2013 13:22:13"
"14/01/2013 12:19:04"," "
"14/01/2013 12:18:33"," "
"14/01/2013 12:17:59","14/01/2013 13:23:40"
"14/01/2013 12:17:35"," "
"14/01/2013 12:17:19"," "
"14/01/2013 12:16:55"," "
"14/01/2013 12:16:44"," "
"14/01/2013 12:16:23"," "
"14/01/2013 12:16:14","14/01/2013 13:20:18"
"14/01/2013 12:15:44"," "
"14/01/2013 12:14:51"," "
"14/01/2013 12:14:29"," "
"14/01/2013 12:14:07"," "
"14/01/2013 12:13:52"," "
"14/01/2013 12:13:52"," "
"14/01/2013 12:13:43","14/01/2013 12:14:57"
"14/01/2013 12:12:51"," "
"14/01/2013 12:12:46"," "
"14/01/2013 12:12:45"," "
"14/01/2013 12:12:24"," "
"14/01/2013 12:12:18"," "
"14/01/2013 12:12:17"," "
"14/01/2013 12:11:40"," "
"14/01/2013 12:11:23"," "
"14/01/2013 12:11:15"," "
"14/01/2013 12:11:02"," "
"14/01/2013 12:11:02"," "
"14/01/2013 12:10:48"," "
"14/01/2013 12:10:42"," "
"14/01/2013 12:10:32"," "
"14/01/2013 12:10:29"," "
"14/01/2013 12:09:19"," "
"14/01/2013 12:09:12"," "
"14/01/2013 12:07:56"," "
"14/01/2013 12:07:14"," "
"14/01/2013 12:06:55"," "
"14/01/2013 12:06:37"," "
"14/01/2013 12:06:36"," "
"14/01/2013 12:06:28"," "
"14/01/2013 12:05:31"," "
"14/01/2013 12:05:26"," "
"14/01/2013 12:05:24"," "
"14/01/2013 12:05:16"," "
"14/01/2013 12:04:20"," "
"14/01/2013 12:04:16"," "
"14/01/2013 12:04:01"," "
"14/01/2013 12:03:54"," "
"14/01/2013 12:03:52"," "
"14/01/2013 12:03:48"," "
"14/01/2013 12:03:01"," "
"14/01/2013 12:02:57"," "
"14/01/2013 12:02:44"," "
"14/01/2013 12:02:16"," "
"14/01/2013 12:02:07"," "
"14/01/2013 12:02:04"," "
"14/01/2013 12:02:04"," "
"14/01/2013 12:01:27"," "
"14/01/2013 12:00:46"," "
"14/01/2013 12:00:43"," "
"14/01/2013 12:00:26"," "
"14/01/2013 11:59:35"," "
"14/01/2013 11:58:18"," "
"14/01/2013 11:57:58"," "
"14/01/2013 11:57:52"," "
"14/01/2013 11:57:43"," "
"14/01/2013 11:57:42"," "
"14/01/2013 11:57:30"," "
"14/01/2013 11:57:22"," "
"14/01/2013 11:57:06"," "
"14/01/2013 11:56:58"," "
"14/01/2013 11:56:17"," "
"14/01/2013 11:55:35"," "
"14/01/2013 11:55:12"," "
"14/01/2013 11:55:05"," "
"14/01/2013 11:54:00"," "
"14/01/2013 11:53:45"," "
"14/01/2013 11:53:01"," "
"14/01/2013 11:52:56"," "
"14/01/2013 11:52:52"," "
"14/01/2013 11:52:28"," "
"14/01/2013 11:52:28"," "
"14/01/2013 11:52:24"," "
"14/01/2013 11:51:43"," "
"14/01/2013 11:51:21"," "
"14/01/2013 11:50:44"," "
"14/01/2013 11:49:46"," "
"14/01/2013 11:49:15"," "
"14/01/2013 11:49:11"," "
"14/01/2013 11:48:38"," "
"14/01/2013 11:47:50"," "
"14/01/2013 11:47:33"," "
"14/01/2013 11:46:22"," "
"14/01/2013 11:46:13"," "
"14/01/2013 11:44:19"," "
"14/01/2013 11:44:03"," "
"14/01/2013 11:44:02"," "
"14/01/2013 11:43:47"," "
"14/01/2013 11:43:33"," "
"14/01/2013 11:43:27"," "
"14/01/2013 11:43:11"," "
"14/01/2013 11:42:50"," "
"14/01/2013 11:42:49"," "
"14/01/2013 11:42:31"," "
"14/01/2013 11:42:18"," "
"14/01/2013 11:40:57"," "
"14/01/2013 11:40:47"," "
"14/01/2013 11:40:20"," "
"14/01/2013 11:40:14"," "
"14/01/2013 11:40:14"," "
"14/01/2013 11:40:09"," "
"14/01/2013 11:39:31"," "
"14/01/2013 11:39:24"," "
"14/01/2013 11:38:34"," "
"14/01/2013 11:38:26"," "
"14/01/2013 11:38:14"," "
"14/01/2013 11:37:38"," "
"14/01/2013 11:37:35"," "
"14/01/2013 11:37:34"," "
"14/01/2013 11:37:33"," "
"14/01/2013 11:37:31"," "
"14/01/2013 11:37:16"," "
"14/01/2013 11:37:11"," "
"14/01/2013 11:37:09"," "
"14/01/2013 11:36:58"," "
"14/01/2013 11:36:58"," "
"14/01/2013 11:36:43"," "
"14/01/2013 11:36:17"," "
"14/01/2013 11:35:55"," "
"14/01/2013 11:35:47"," "
"14/01/2013 11:35:38"," "
"14/01/2013 11:34:08"," "
"14/01/2013 11:34:00"," "
"14/01/2013 11:33:45"," "
"14/01/2013 11:33:44"," "
"14/01/2013 11:33:13"," "
"14/01/2013 11:33:04"," "
"14/01/2013 11:32:22"," "
"14/01/2013 11:32:10"," "
"14/01/2013 11:32:08"," "
"14/01/2013 11:31:57"," "
"14/01/2013 11:31:19"," "
"14/01/2013 11:31:18"," "
"14/01/2013 11:30:53"," "
"14/01/2013 11:30:47"," "
"14/01/2013 11:30:40"," "
"14/01/2013 11:30:37"," "
"14/01/2013 11:30:06"," "
"14/01/2013 11:29:48"," "
"14/01/2013 11:29:27"," "
"14/01/2013 11:29:10"," "
"14/01/2013 11:29:07"," "
"14/01/2013 11:29:06"," "
"14/01/2013 11:28:52"," "
"14/01/2013 11:28:39"," "
"14/01/2013 11:28:30"," "
"14/01/2013 11:28:30"," "
"14/01/2013 11:28:22"," "
"14/01/2013 11:28:10"," "
"14/01/2013 11:27:46"," "
"14/01/2013 11:27:17"," "
"14/01/2013 11:27:17"," "
"14/01/2013 11:27:10"," "
"14/01/2013 11:27:10"," "
"14/01/2013 11:27:04"," "
"14/01/2013 11:26:53"," "
"14/01/2013 11:26:48","14/01/2013 12:28:26"
"14/01/2013 11:26:33"," "
"14/01/2013 11:26:32"," "
"14/01/2013 11:26:25"," "
"14/01/2013 11:25:48"," "
"14/01/2013 11:25:28"," "
"14/01/2013 11:23:56"," "
"14/01/2013 11:23:49","14/01/2013 11:28:40"
"14/01/2013 11:23:36"," "
"14/01/2013 11:23:20"," "
"14/01/2013 11:22:27"," "
"14/01/2013 11:21:13"," "
"14/01/2013 11:20:59"," "
"14/01/2013 11:20:20"," "
"14/01/2013 11:20:16"," "
"14/01/2013 11:20:00"," "
"14/01/2013 11:19:56"," "
"14/01/2013 11:19:27"," "
"14/01/2013 11:19:26"," "
"14/01/2013 11:19:17"," "
"14/01/2013 11:18:49"," "
"14/01/2013 11:18:49"," "
"14/01/2013 11:18:44"," "
"14/01/2013 11:18:17","14/01/2013 12:21:49"
"14/01/2013 11:18:17"," "
"14/01/2013 11:18:00"," "
"14/01/2013 11:16:46"," "
"14/01/2013 11:16:06"," "
"14/01/2013 11:15:28"," "
"14/01/2013 11:13:55"," "
"14/01/2013 11:13:55"," "
"14/01/2013 11:13:49"," "
"14/01/2013 11:13:17"," "
"14/01/2013 11:12:25","14/01/2013 12:17:24"
"14/01/2013 11:11:37"," "
"14/01/2013 11:11:37"," "
"14/01/2013 11:11:28"," "
"14/01/2013 11:11:27"," "
"14/01/2013 11:10:31"," "
"14/01/2013 11:10:17"," "
"14/01/2013 11:10:09","14/01/2013 11:13:53"
"14/01/2013 11:09:13"," "
"14/01/2013 11:09:05"," "
"14/01/2013 11:08:47"," "
"14/01/2013 11:08:46"," "
"14/01/2013 11:08:10"," "
"14/01/2013 11:07:56"," "
"14/01/2013 11:06:52"," "
"14/01/2013 11:06:28"," "
"14/01/2013 11:06:10"," "
"14/01/2013 11:05:42"," "
"14/01/2013 11:04:30"," "
"14/01/2013 11:03:52"," "
"14/01/2013 11:03:30"," "
"14/01/2013 11:03:04"," "
"14/01/2013 11:02:04"," "
"14/01/2013 11:01:54"," "
"14/01/2013 11:00:05"," "
"14/01/2013 10:59:09"," "
"14/01/2013 10:58:53"," "
"14/01/2013 10:58:52"," "
"14/01/2013 10:58:49"," "
"14/01/2013 10:58:33"," "
"14/01/2013 10:58:16"," "
"14/01/2013 10:58:10"," "
"14/01/2013 10:57:33"," "
"14/01/2013 10:56:27","15/01/2013 10:33:13"
"14/01/2013 10:56:21"," "
"14/01/2013 10:56:21"," "
"14/01/2013 10:56:21"," "
"14/01/2013 10:56:10"," "
"14/01/2013 10:55:46"," "
"14/01/2013 10:54:48"," "
"14/01/2013 10:54:33"," "
"14/01/2013 10:54:31"," "
"14/01/2013 10:54:23"," "
"14/01/2013 10:53:23"," "
"14/01/2013 10:53:18"," "
"14/01/2013 10:52:14"," "
"14/01/2013 10:51:22"," "
"14/01/2013 10:51:06"," "
"14/01/2013 10:50:23"," "
"14/01/2013 10:49:52"," "
"14/01/2013 10:49:12"," "
"14/01/2013 10:49:09"," "
"14/01/2013 10:49:05"," "
"14/01/2013 10:48:27"," "
"14/01/2013 10:48:10"," "
"14/01/2013 10:48:05"," "
"14/01/2013 10:47:35"," "
"14/01/2013 10:46:19"," "
"14/01/2013 10:45:49"," "
"14/01/2013 10:45:33"," "
"14/01/2013 10:45:22"," "
"14/01/2013 10:45:08"," "
"14/01/2013 10:44:58"," "
"14/01/2013 10:44:43"," "
"14/01/2013 10:44:36"," "
"14/01/2013 10:44:21"," "
"14/01/2013 10:43:41"," "
"14/01/2013 10:43:32"," "
"14/01/2013 10:43:02"," "
"14/01/2013 10:42:38"," "
"14/01/2013 10:42:09"," "
"14/01/2013 10:41:08"," "
"14/01/2013 10:40:35"," "
"14/01/2013 10:40:34"," "
"14/01/2013 10:39:13"," "
"14/01/2013 10:39:10"," "
"14/01/2013 10:39:07"," "
"14/01/2013 10:38:52"," "
"14/01/2013 10:38:52","14/01/2013 10:48:18"
"14/01/2013 10:37:09"," "
"14/01/2013 10:36:48"," "
"14/01/2013 10:36:39"," "
"14/01/2013 10:35:52"," "
"14/01/2013 10:35:44"," "
"14/01/2013 10:35:35"," "
"14/01/2013 10:35:33"," "
"14/01/2013 10:35:26"," "
"14/01/2013 10:34:49"," "
"14/01/2013 10:33:44"," "
"14/01/2013 10:33:12","14/01/2013 10:48:14"
"14/01/2013 10:32:51"," "
"14/01/2013 10:31:59"," "
"14/01/2013 10:31:46"," "
"14/01/2013 10:31:40"," "
"14/01/2013 10:31:19"," "
"14/01/2013 10:30:30"," "
"14/01/2013 10:30:13"," "
"14/01/2013 10:29:17"," "
"14/01/2013 10:29:05"," "
"14/01/2013 10:27:54"," "
"14/01/2013 10:27:49"," "
"14/01/2013 10:27:10"," "
"14/01/2013 10:26:53"," "
"14/01/2013 10:26:31"," "
"14/01/2013 10:26:30","14/01/2013 10:27:59"
"14/01/2013 10:26:09"," "
"14/01/2013 10:26:04"," "
"14/01/2013 10:24:40"," "
"14/01/2013 10:24:36"," "
"14/01/2013 10:24:20"," "
"14/01/2013 10:23:53"," "
"14/01/2013 10:23:48"," "
"14/01/2013 10:23:34"," "
"14/01/2013 10:23:29"," "
"14/01/2013 10:23:10"," "
"14/01/2013 10:22:48"," "
"14/01/2013 10:22:03"," "
"14/01/2013 10:21:59"," "
"14/01/2013 10:21:41"," "
"14/01/2013 10:21:28"," "
"14/01/2013 10:20:37"," "
"14/01/2013 10:20:14"," "
"14/01/2013 10:19:51"," "
"14/01/2013 10:19:17"," "
"14/01/2013 10:18:54"," "
"14/01/2013 10:17:44"," "
"14/01/2013 10:17:40"," "
"14/01/2013 10:17:11"," "
"14/01/2013 10:17:08"," "
"14/01/2013 10:15:50"," "
"14/01/2013 10:15:24"," "
"14/01/2013 10:15:15"," "
"14/01/2013 10:15:07"," "
"14/01/2013 10:14:45"," "
"14/01/2013 10:13:50"," "
"14/01/2013 10:13:36"," "
"14/01/2013 10:13:33"," "
"14/01/2013 10:13:25"," "
"14/01/2013 10:11:51"," "
"14/01/2013 10:11:45"," "
"14/01/2013 10:11:09"," "
"14/01/2013 10:10:17"," "
"14/01/2013 10:09:59"," "
"14/01/2013 10:09:54"," "
"14/01/2013 10:09:50"," "
"14/01/2013 10:09:39"," "
"14/01/2013 10:09:32"," "
"14/01/2013 10:08:11"," "
"14/01/2013 10:08:00"," "
"14/01/2013 10:07:50"," "
"14/01/2013 10:07:37"," "
"14/01/2013 10:07:13"," "
"14/01/2013 10:06:36"," "
"14/01/2013 10:05:55"," "
"14/01/2013 10:05:32"," "
"14/01/2013 10:05:12"," "
"14/01/2013 10:04:55"," "
"14/01/2013 10:04:11"," "
"14/01/2013 10:04:00"," "
"14/01/2013 10:04:00"," "
"14/01/2013 10:03:59"," "
"14/01/2013 10:03:57"," "
"14/01/2013 10:02:28"," "
"14/01/2013 10:02:00"," "
"14/01/2013 10:01:55"," "
"14/01/2013 10:01:47"," "
"14/01/2013 10:00:42"," "
"14/01/2013 09:59:44"," "
"14/01/2013 09:59:40"," "
"14/01/2013 09:59:24"," "
"14/01/2013 09:58:28"," "
"14/01/2013 09:56:59"," "
"14/01/2013 09:56:19"," "
"14/01/2013 09:55:01"," "
"14/01/2013 09:54:46"," "
"14/01/2013 09:54:40"," "
"14/01/2013 09:54:31"," "
"14/01/2013 09:54:20","14/01/2013 10:47:47"
"14/01/2013 09:53:06"," "
"14/01/2013 09:52:50"," "
"14/01/2013 09:52:12"," "
"14/01/2013 09:51:58"," "
"14/01/2013 09:50:43"," "
"14/01/2013 09:50:04"," "
"14/01/2013 09:49:29"," "
"14/01/2013 09:49:18"," "
"14/01/2013 09:49:12"," "
"14/01/2013 09:49:05"," "
"14/01/2013 09:48:20"," "
"14/01/2013 09:47:44"," "
"14/01/2013 09:44:58"," "
"14/01/2013 09:43:56"," "
"14/01/2013 09:43:39"," "
"14/01/2013 09:42:43"," "
"14/01/2013 09:41:02"," "
"14/01/2013 09:40:29"," "
"14/01/2013 09:40:15"," "
"14/01/2013 09:39:58"," "
"14/01/2013 09:39:52"," "
"14/01/2013 09:39:39"," "
"14/01/2013 09:39:35"," "
"14/01/2013 09:39:26"," "
"14/01/2013 09:39:22"," "
"14/01/2013 09:38:56"," "
"14/01/2013 09:37:57"," "
"14/01/2013 09:37:10"," "
"14/01/2013 09:37:08"," "
"14/01/2013 09:35:47"," "
"14/01/2013 09:35:39"," "
"14/01/2013 09:35:09"," "
"14/01/2013 09:35:07"," "
"14/01/2013 09:34:43"," "
"14/01/2013 09:34:41"," "
"14/01/2013 09:34:38"," "
"14/01/2013 09:34:23"," "
"14/01/2013 09:34:18"," "
"14/01/2013 09:33:30"," "
"14/01/2013 09:33:28"," "
"14/01/2013 09:33:03"," "
"14/01/2013 09:32:53"," "
"14/01/2013 09:32:49"," "
"14/01/2013 09:32:42"," "
"14/01/2013 09:32:32"," "
"14/01/2013 09:32:18"," "
"14/01/2013 09:30:49"," "
"14/01/2013 09:30:49"," "
"14/01/2013 09:30:29"," "
"14/01/2013 09:30:25"," "
"14/01/2013 09:30:22"," "
"14/01/2013 09:30:09"," "
"14/01/2013 09:29:52","14/01/2013 09:30:25"
"14/01/2013 09:28:29"," "
"14/01/2013 09:27:47"," "
"14/01/2013 09:27:15"," "
"14/01/2013 09:27:06"," "
"14/01/2013 09:26:56"," "
"14/01/2013 09:25:35"," "
"14/01/2013 09:25:20"," "
"14/01/2013 09:25:12"," "
"14/01/2013 09:24:42"," "
"14/01/2013 09:24:11"," "
"14/01/2013 09:24:04"," "
"14/01/2013 09:23:08"," "
"14/01/2013 09:22:41"," "
"14/01/2013 09:22:39"," "
"14/01/2013 09:20:01"," "
"14/01/2013 09:19:17"," "
"14/01/2013 09:16:01"," "
"14/01/2013 09:15:36"," "
"14/01/2013 09:15:31"," "
"14/01/2013 09:15:25"," "
"14/01/2013 09:15:22"," "
"14/01/2013 09:12:04"," "
"14/01/2013 09:11:31"," "
"14/01/2013 09:11:01"," "
"14/01/2013 09:10:50"," "
"14/01/2013 09:09:35"," "
"14/01/2013 09:09:29"," "
"14/01/2013 09:09:19"," "
"14/01/2013 09:08:37"," "
"14/01/2013 09:07:48"," "
"14/01/2013 09:06:56"," "
"14/01/2013 09:06:27"," "
"14/01/2013 09:05:54"," "
"14/01/2013 09:02:38"," "
"14/01/2013 09:02:28"," "
"14/01/2013 09:00:35"," "
"14/01/2013 09:00:12"," "
"14/01/2013 08:59:56"," "
"14/01/2013 08:59:07"," "
"14/01/2013 08:56:34"," "
"14/01/2013 08:56:01"," "
"14/01/2013 08:55:55"," "
"14/01/2013 08:55:42"," "
"14/01/2013 08:55:18"," "
"14/01/2013 08:53:02"," "
"14/01/2013 08:52:38"," "
"14/01/2013 08:51:06"," "
"14/01/2013 08:48:07"," "
"14/01/2013 08:47:20"," "
"14/01/2013 08:47:19"," "
"14/01/2013 08:47:01"," "
"14/01/2013 08:46:49"," "
"14/01/2013 08:46:20"," "
"14/01/2013 08:45:38"," "
"14/01/2013 08:45:28"," "
"14/01/2013 08:44:48"," "
"14/01/2013 08:44:07"," "
"14/01/2013 08:43:15"," "
"14/01/2013 08:43:14"," "
"14/01/2013 08:42:26"," "
"14/01/2013 08:42:06"," "
"14/01/2013 08:41:29"," "
"14/01/2013 08:40:54"," "
"14/01/2013 08:40:51"," "
"14/01/2013 08:40:46"," "
"14/01/2013 08:40:04"," "
"14/01/2013 08:38:35"," "
"14/01/2013 08:37:58"," "
"14/01/2013 08:36:56"," "
"14/01/2013 08:34:53"," "
"14/01/2013 08:34:42"," "
"14/01/2013 08:34:37"," "
"14/01/2013 08:33:01"," "
"14/01/2013 08:32:36"," "
"14/01/2013 08:30:37"," "
"14/01/2013 08:30:01"," "
"14/01/2013 08:29:56"," "
"14/01/2013 08:29:45"," "
"14/01/2013 08:29:28"," "
"14/01/2013 08:29:21"," "
"14/01/2013 08:28:16"," "
"14/01/2013 08:28:15"," "
"14/01/2013 08:27:09"," "
"14/01/2013 08:26:12"," "
"14/01/2013 08:25:49"," "
"14/01/2013 08:25:41"," "
"14/01/2013 08:25:05"," "
"14/01/2013 08:23:29"," "
"14/01/2013 08:23:19"," "
"14/01/2013 08:23:04"," "
"14/01/2013 08:22:21"," "
"14/01/2013 08:19:58"," "
"14/01/2013 08:17:16"," "
"14/01/2013 08:16:19"," "
"14/01/2013 08:15:13"," "
"14/01/2013 08:13:43"," "
"14/01/2013 08:13:29"," "
"14/01/2013 08:13:20"," "
"14/01/2013 08:13:05"," "
"14/01/2013 08:11:31"," "
"14/01/2013 08:11:13"," "
"14/01/2013 08:10:51"," "
"14/01/2013 08:10:15"," "
"14/01/2013 08:09:30"," "
"14/01/2013 08:08:20"," "
"14/01/2013 08:08:18"," "
"14/01/2013 08:08:12"," "
"14/01/2013 08:06:08"," "
"14/01/2013 08:05:55"," "
"14/01/2013 08:05:08"," "
"14/01/2013 08:05:07"," "
"14/01/2013 08:04:44"," "
"14/01/2013 08:04:17"," "
"14/01/2013 08:04:03"," "
"14/01/2013 08:03:21"," "
"14/01/2013 08:03:06"," "
"14/01/2013 08:02:20"," "
"14/01/2013 08:02:01"," "
"14/01/2013 08:00:20"," "
"14/01/2013 07:58:07"," "
"14/01/2013 07:56:05"," "
"14/01/2013 07:55:54"," "
"14/01/2013 07:54:59"," "
"14/01/2013 07:54:40"," "
"14/01/2013 07:51:08"," "
"14/01/2013 07:50:53"," "
"14/01/2013 07:48:33"," "
"14/01/2013 07:45:46"," "
"14/01/2013 07:45:36"," "
"14/01/2013 07:44:59"," "
"14/01/2013 07:42:43"," "
"14/01/2013 07:41:10","14/01/2013 07:43:32"
"14/01/2013 07:40:22"," "
"14/01/2013 07:38:48"," "
"14/01/2013 07:37:01"," "
"14/01/2013 07:35:37"," "
"14/01/2013 07:34:52"," "
"14/01/2013 07:33:53"," "
"14/01/2013 07:33:17"," "
"14/01/2013 07:33:01"," "
"14/01/2013 07:32:41"," "
"14/01/2013 07:32:33"," "
"14/01/2013 07:32:27"," "
"14/01/2013 07:31:51"," "
"14/01/2013 07:31:23"," "
"14/01/2013 07:30:25"," "
"14/01/2013 07:29:33"," "
"14/01/2013 07:28:27"," "
"14/01/2013 07:26:41"," "
"14/01/2013 07:25:25"," "
"14/01/2013 07:22:35"," "
"14/01/2013 07:18:19","14/01/2013 13:50:00"
"14/01/2013 07:18:01"," "
"14/01/2013 07:17:33"," "
"14/01/2013 07:15:49"," "
"14/01/2013 07:12:45"," "
"14/01/2013 07:11:37"," "
"14/01/2013 07:11:21"," "
"14/01/2013 07:08:11"," "
"14/01/2013 07:06:52"," "
"14/01/2013 07:04:20"," "
"14/01/2013 07:03:05"," "
"14/01/2013 07:01:51"," "
"14/01/2013 07:00:19"," "
"14/01/2013 06:59:07"," "
"14/01/2013 06:55:15"," "
"14/01/2013 06:54:04"," "
"14/01/2013 06:54:04"," "
"14/01/2013 06:53:44"," "
"14/01/2013 06:52:40"," "
"14/01/2013 06:51:37"," "
"14/01/2013 06:49:19"," "
"14/01/2013 06:46:56"," "
"14/01/2013 06:44:47"," "
"14/01/2013 06:43:52"," "
"14/01/2013 06:42:15"," "
"14/01/2013 06:39:54"," "
"14/01/2013 06:37:20"," "
"14/01/2013 06:35:07"," "
"14/01/2013 06:35:00"," "
"14/01/2013 06:34:09"," "
"14/01/2013 06:32:58"," "
"14/01/2013 06:30:32"," "
"14/01/2013 06:29:43"," "
"14/01/2013 06:29:21"," "
"14/01/2013 06:28:50"," "
"14/01/2013 06:28:34"," "
"14/01/2013 06:28:33"," "
"14/01/2013 06:24:49"," "
"14/01/2013 06:24:39"," "
"14/01/2013 06:23:16"," "
"14/01/2013 06:21:15"," "
"14/01/2013 06:20:57"," "
"14/01/2013 06:19:50"," "
"14/01/2013 06:18:32"," "
"14/01/2013 06:15:58"," "
"14/01/2013 06:14:31"," "
"14/01/2013 06:06:04"," "
"14/01/2013 06:04:52"," "
"14/01/2013 06:02:29"," "
"14/01/2013 06:01:28"," "
"14/01/2013 06:01:13"," "
"14/01/2013 05:55:46"," "
"14/01/2013 05:55:19"," "
"14/01/2013 05:54:57"," "
"14/01/2013 05:54:02"," "
"14/01/2013 05:51:17"," "
"14/01/2013 05:50:43"," "
"14/01/2013 05:50:08"," "
"14/01/2013 05:47:55"," "
"14/01/2013 05:46:07"," "
"14/01/2013 05:45:35"," "
"14/01/2013 05:43:36","14/01/2013 13:22:14"
"14/01/2013 05:43:19"," "
"14/01/2013 05:42:44"," "
"14/01/2013 05:41:29"," "
"14/01/2013 05:38:44"," "
"14/01/2013 05:36:16"," "
"14/01/2013 05:36:05"," "
"14/01/2013 05:34:13"," "
"14/01/2013 05:29:13"," "
"14/01/2013 05:28:45"," "
"14/01/2013 05:26:55"," "
"14/01/2013 05:26:51"," "
"14/01/2013 05:25:01"," "
"14/01/2013 05:23:20"," "
"14/01/2013 05:23:08"," "
"14/01/2013 05:19:22"," "
"14/01/2013 05:18:33"," "
"14/01/2013 05:18:20"," "
"14/01/2013 05:18:17"," "
"14/01/2013 05:17:49"," "
"14/01/2013 05:17:49"," "
"14/01/2013 05:16:33"," "
"14/01/2013 05:14:41"," "
"14/01/2013 05:11:48"," "
"14/01/2013 05:11:39"," "
"14/01/2013 05:11:07"," "
"14/01/2013 05:10:01"," "
"14/01/2013 05:08:51"," "
"14/01/2013 05:08:13"," "
"14/01/2013 05:08:02"," "
"14/01/2013 05:07:02"," "
"14/01/2013 05:04:24"," "
"14/01/2013 05:03:44"," "
"14/01/2013 05:02:46","14/01/2013 05:04:27"
"14/01/2013 05:01:25"," "
"14/01/2013 05:00:40"," "
"14/01/2013 04:56:57"," "
"14/01/2013 04:55:54"," "
"14/01/2013 04:55:51"," "
